pack_code,pack_name,type_code,type_name,subtype_code,subtype_name,faction_code,faction_name,position,exceptional,myriad,code,name,real_name,text/0,real_text,quantity,health_per_investigator,deck_limit,real_slot,traits,real_traits,is_unique,hidden,permanent,double_sided,url,subname,skill_willpower,skill_intellect,skill_combat,skill_agility,health,sanity,deck_requirements/size,deck_requirements/card/01006/90030,deck_requirements/card/01006/98005,deck_requirements/card/01006/01006,deck_requirements/card/01007/90031,deck_requirements/card/01007/98006,deck_requirements/card/01007/01007,deck_requirements/random/0/target,deck_requirements/random/0/value,deck_options/0/faction/0,deck_options/0/faction/1,deck_options/0/level/min,deck_options/0/level/max,deck_options/1/faction/0,deck_options/1/level/min,deck_options/1/level/max,flavor,illustrator,back_text,back_flavor,octgn_id,imagesrc,backimagesrc,deck_requirements/card/01008/90002,deck_requirements/card/01008/01008,deck_requirements/card/01009/90003,deck_requirements/card/01009/01009,deck_requirements/card/01010/90009,deck_requirements/card/01010/01010,deck_requirements/card/01011/90010,deck_requirements/card/01011/01011,deck_requirements/card/01012/90018,deck_requirements/card/01012/01012,deck_requirements/card/01013/90019,deck_requirements/card/01013/01013,deck_requirements/card/01014/01014,deck_requirements/card/01015/01015,cost,skill_wild,slot/0,restrictions/investigator/01001,restrictions/investigator/01002,restrictions/investigator/01003,restrictions/investigator/01004,restrictions/investigator/01005,xp,duplicated_by/0,duplicated_by/1,enemy_damage,enemy_horror,enemy_fight,enemy_evade,duplicate_of_code,duplicate_of_name,deck_requirements/card/02006/02006,deck_requirements/card/02007/02007,deck_options/1/limit,deck_options/1/error,deck_requirements/card/02008/02008,deck_requirements/card/02009/02009,deck_options/0/not,deck_options/0/trait/0,deck_options/1/faction/1,deck_options/2/level/min,deck_options/2/level/max,deck_options/2/limit,deck_options/2/error,deck_requirements/card/02010/98002,deck_requirements/card/02010/02010,deck_requirements/card/02011/98003,deck_requirements/card/02011/02011,deck_requirements/card/02012/02012,deck_requirements/card/02013/02013,deck_requirements/card/02014/02014,deck_requirements/card/02015/02015,restrictions/investigator/02001,restrictions/investigator/02002,restrictions/investigator/02003,restrictions/investigator/02004,restrictions/investigator/02005,victory,exile,deck_requirements/card/03007/03007,deck_requirements/card/03008/03008,deck_requirements/card/03009/03009,deck_options/1/trait/0,deck_requirements/card/03010/03010,deck_requirements/card/03011/03011,deck_requirements/card/03012/03012,deck_requirements/card/03013/03013,deck_requirements/card/03014/03014,deck_requirements/card/03015/03015,deck_options/1/uses/0,deck_options/1/uses/1,deck_options/2/trait/0,deck_requirements/card/03016/03016,deck_requirements/card/03017/03017,deck_requirements/card/03018/03018,deck_requirements/card/03019/03019,deck_options/0/faction/2,deck_options/0/faction/3,deck_options/0/faction/4,deck_options/0/atleast/factions,deck_options/0/atleast/min,deck_options/0/error,restrictions/investigator/03001,linked_to_code,linked_to_name,linked_card/pack_code,linked_card/pack_name,linked_card/type_code,linked_card/type_name,linked_card/subtype_code,linked_card/subtype_name,linked_card/faction_code,linked_card/faction_name,linked_card/id,linked_card/position,linked_card/exceptional,linked_card/myriad,linked_card/encounter_position,linked_card/code,linked_card/name,linked_card/real_name,linked_card/subname,linked_card/bonded_to,linked_card/bonded_count,linked_card/cost,linked_card/text/0,linked_card/real_text,linked_card/quantity,linked_card/skill_willpower,linked_card/skill_intellect,linked_card/skill_combat,linked_card/skill_agility,linked_card/skill_wild,linked_card/xp,linked_card/shroud,linked_card/clues,linked_card/clues_fixed,linked_card/doom,linked_card/health,linked_card/health_per_investigator,linked_card/sanity,linked_card/enemy_damage,linked_card/enemy_horror,linked_card/enemy_fight,linked_card/enemy_evade,linked_card/victory,linked_card/vengeance,linked_card/deck_limit,linked_card/slot/0,linked_card/real_slot,linked_card/stage,linked_card/traits,linked_card/real_traits,linked_card/deck_requirements,linked_card/deck_options/0,linked_card/restrictions,linked_card/flavor,linked_card/illustrator,linked_card/is_unique,linked_card/exile,linked_card/hidden,linked_card/permanent,linked_card/double_sided,linked_card/back_text,linked_card/back_flavor,linked_card/back_name,linked_card/octgn_id,linked_card/url,linked_card/imagesrc,restrictions/investigator/03002,restrictions/investigator/03003,restrictions/investigator/03004,restrictions/investigator/03005,restrictions/investigator/03006,linked_card/encounter_code,linked_card/encounter_name,linked_card/spoiler,deck_requirements/card/04006/04006,deck_requirements/card/04007/04007,deck_requirements/card/04008/04008,deck_requirements/card/04009/04009,deck_requirements/card/04010/04010,deck_requirements/card/04011/04011,deck_requirements/card/04012/04012,deck_options/2/faction/0,deck_options/3/faction/0,deck_options/3/faction/1,deck_options/3/level/min,deck_options/3/level/max,deck_options/3/limit,deck_requirements/card/04013/04013,deck_requirements/card/04014/04014,deck_requirements/card/04015/04015,deck_requirements/card/04016/04016,restrictions/investigator/04001,restrictions/investigator/04002,restrictions/investigator/04003,restrictions/investigator/04004,restrictions/investigator/04005,deck_requirements/card/05007/98011,deck_requirements/card/05007/05007,deck_requirements/card/05008/98012,deck_requirements/card/05008/05008,deck_options/3/text/0,deck_options/4/faction/0,deck_options/4/faction/1,deck_options/4/level/min,deck_options/4/level/max,deck_options/4/limit,deck_options/4/error,deck_requirements/card/05009/05009,deck_requirements/card/05010/05010,deck_requirements/card/05011/05011,deck_requirements/card/05012/05012,deck_requirements/card/05013/05013,deck_requirements/card/05014/05014,deck_requirements/card/05015/05015,deck_requirements/card/05016/05016,deck_requirements/card/05017/05017,deck_requirements/card/05018/05018,deck_requirements/card/05019/05019,deck_options/3/trait/0,restrictions/investigator/98010,restrictions/investigator/05001,restrictions/investigator/05002,restrictions/investigator/05003,restrictions/investigator/05004,restrictions/investigator/05005,restrictions/investigator/05006,faction2_code,faction2_name,bonded_cards/0/count,bonded_cards/0/code,bonded_to,bonded_count,deck_requirements/card/06006/06006,deck_requirements/card/06007/06007,deck_requirements/card/06008/06008,deck_requirements/card/06009/06009,deck_options/0/name,deck_options/0/deck_size_select/0,deck_options/0/deck_size_select/1,deck_options/0/deck_size_select/2,deck_options/2/name,deck_options/2/faction_select/0,deck_options/2/faction_select/1,deck_options/2/faction_select/2,deck_options/2/type/0,deck_options/2/type/1,deck_requirements/card/06010/06010,deck_requirements/card/06011/06011,deck_requirements/card/06012/06012,deck_options/1/name,deck_options/1/faction_select/0,deck_options/1/faction_select/1,deck_options/1/faction_select/2,deck_options/1/type/0,deck_options/1/type/1,deck_requirements/card/06013/06013,deck_requirements/card/06014/06014,deck_requirements/card/06016/06016,deck_requirements/card/06017/06017,restrictions/investigator/06001,restrictions/investigator/06002,restrictions/investigator/06003,restrictions/investigator/06004,shroud,clues,restrictions/investigator/06005,bonded_cards/1/count,bonded_cards/1/code,bonded_cards/2/count,bonded_cards/2/code,deck_requirements/card/07006/07006,deck_requirements/card/07007/07007,deck_requirements/card/07008/07008,deck_requirements/card/07009/07009,deck_requirements/card/07010/07010,deck_requirements/card/07011/07011,deck_requirements/card/07012/98017,deck_requirements/card/07012/07012,deck_requirements/card/07013/98018,deck_requirements/card/07013/07013,deck_requirements/card/07014/98014,deck_requirements/card/07014/07014,deck_requirements/card/07015/98014,deck_requirements/card/07015/07015,deck_requirements/card/07016/98015,deck_requirements/card/07016/07016,restrictions/investigator/07001,restrictions/investigator/07002,restrictions/investigator/07003,restrictions/investigator/07004,restrictions/investigator/98013,restrictions/investigator/07005,deck_requirements/card/08002/08002,deck_requirements/card/08003/08003,deck_options/3/error,restrictions/investigator/08001,deck_requirements/card/08005/98008,deck_requirements/card/08005/08005,deck_requirements/card/08006/98009,deck_requirements/card/08006/08006,restrictions/investigator/98007,restrictions/investigator/08004,deck_requirements/card/08008/08008,deck_requirements/card/08009/08009,restrictions/investigator/08007,deck_requirements/card/08015/08015,restrictions/investigator/08010,deck_requirements/card/08017/08017,deck_requirements/card/08018/08018,restrictions/investigator/08016,faction3_code,faction3_name,deck_options/0/slot/0,deck_requirements/card/60102/60102,deck_requirements/card/60103/60103,restrictions/investigator/60101,deck_requirements/card/60202/60202,deck_requirements/card/60203/60203,restrictions/investigator/60201,deck_requirements/card/60302/60302,deck_requirements/card/60303/60303,restrictions/investigator/60301,deck_requirements/card/60402/60402,deck_requirements/card/60403/60403,restrictions/investigator/60401,deck_requirements/card/60502/60502,deck_requirements/card/60503/60503,restrictions/investigator/60501,alternate_of_code,alternate_of_name,deck_options/1/trait/1,deck_options/2/trait/1,restrictions/investigator/98016,deck_requirements/card/98020/98020,deck_requirements/card/98021/98021,restrictions/investigator/98019,deck_requirements/card/99002/99002,deck_requirements/card/99003/99003,restrictions/investigator/99001
pnr,Point of No Return,skill,Skill,,,survivor,Survivor,246,false,false,06246,Expeditious Retreat,Expeditious Retreat,"Max 1 committed per skill test.
While Expeditious Retreat is committed during a basic evade action, it gains [agility][agility] and the text: ""If this test is successful by 2 or more, you may automatically evade another enemy at your location.""","Max 1 committed per skill test.
While Expeditious Retreat is committed during a basic evade action, it gains [agility][agility] and the text: ""If this test is successful by 2 or more, you may automatically evade another enemy at your location.""",2,false,2,,Innate. Developed.,Innate. Developed.,false,,false,false,https://arkhamdb.com/card/06246,,,,,1,,,,,,,,,,,,,,,,,,,,Ilich Henriquez,,,291e27b1-e709-4b72-b2b9-36cae73c0a73,/bundles/cards/06246.png,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pnr,Point of No Return,story,Story,,,mythos,Mythos,254,false,false,06254b,Ghastly Tunnels,Ghastly Tunnels,"Search the encounter deck and discard pile for a [[Ghast]] enemy and spawn it here exhausted and with 1 clue on it. Shuffle the encounter deck.
Flip this card back over.","Search the encounter deck and discard pile for a [[Ghast]] enemy and spawn it here exhausted and with 1 clue on it. Shuffle the encounter deck.
Flip this card back over.",1,false,,,,,false,true,false,false,https://arkhamdb.com/card/06254b,,,,,,,,,,,,,,,,,,,,,,,,"Hisses and uncanny voices pursue you throughout this web of darkened, intersecting tunnels. You believe the myriad paths might lead all the way to the surface of the Dreamlands, considering the vastness of this network of caverns. It is a wonder you can even find your way back to where you started. However, you are not alone when you emerge...",,,,,/bundles/cards/06254b.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pnr,Point of No Return,story,Story,,,mythos,Mythos,255,false,false,06255b,The Sentry,The Sentry,"Spawn the set-aside Gug Sentinel enemy at this location, with 1 [per_investigator] clues on it. Test [agility] (3). If you succeed, Gug Sentinel enters play exhausted and unengaged. Otherwise, it enters play engaged with you.
Flip this card back over.","Spawn the set-aside Gug Sentinel enemy at this location, with 1 [per_investigator] clues on it. Test [agility] (3). If you succeed, Gug Sentinel enters play exhausted and unengaged. Otherwise, it enters play engaged with you.
Flip this card back over.",1,false,,,,,false,true,false,false,https://arkhamdb.com/card/06255b,,,,,,,,,,,,,,,,,,,,,,,,"The kingdom of the Gugs is surrounded by a colossal wall. Inside, cylindrical towers rise high into the mist, each one windowless and made of grey stone, with large looming doorways at the bottom. One black tower stands paramount among the others, rising into the very ceiling of the Underworld. You do not make it very far before you spot the sentry standing guard outside the city's walls: a tremendous creature with huge furry arms and an obscene toothy maw extending vertically through its head.",,,,,/bundles/cards/06255b.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pnr,Point of No Return,story,Story,,,mythos,Mythos,256,false,false,06256b,Another Path,Another Path,"Put the set-aside Enchanted Woods <i>(Stone Trapdoor)</i> into play, revealed.
Record in your Campaign Log <i>the investigators found a way out of the Underworld</i>.
Flip this card back over.","Put the set-aside Enchanted Woods <i>(Stone Trapdoor)</i> into play, revealed.
Record in your Campaign Log <i>the investigators found a way out of the Underworld</i>.
Flip this card back over.",1,false,,,,,false,true,false,false,https://arkhamdb.com/card/06256b,,,,,,,,,,,,,,,,,,,,,,,,"Step after step, you scale the tower until you reach the heavy trapdoor at the top. When you push the stone aside, a column of bright light pierces through the shaft, blinding you. The surface! You emerge in an area thick with trees and mystical fog. After so many hours spent underground, the cool breeze feels wonderful. Many curious eyes watch you from the surrounding woods. Though you long to stay and explore more of these wilds, you know your true goal lies back down in the caverns below the surface.",,,,,/bundles/cards/06256b.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pnr,Point of No Return,story,Story,,,mythos,Mythos,257,false,false,06257b,A Strange Ghoul,A Strange Ghoul,"<b>If the investigators possess fewer than 3 [per_investigator] clues:</b>
<blockquote><i>Try as you might, you cannot make any headway with the creatures that dwell i this region.</i></blockquote>
Flip this card back over. Come back when you have a greater understanding of this region. This card may be flipped over again when you are ready.<hr><b>If the investigators possess at least 3 [per_investigator] clues:</b>
<blockquote><i>Having spent considerable time exploring the upper layer, you understand the ghouls' nature a bit more. They are more welcoming than their kin have been in the past, speaking to you in grunting, monosyllabic English. As you consider your options, you are approached by one of their kind who still wears human clothing. Unlike the rest, he is able to communicate with you perfectly. With an air of authority and wisdom about him, he demands to know why you have come to this place.</i></blockquote>
The investigators must spend 3 [per_investigator] clues, as a group.
Advance the current act.
Flip this card back over.","<b>If the investigators possess fewer than 3 [per_investigator] clues:</b>
<blockquote><i>Try as you might, you cannot make any headway with the creatures that dwell i this region.</i></blockquote>
Flip this card back over. Come back when you have a greater understanding of this region. This card may be flipped over again when you are ready.<hr><b>If the investigators possess at least 3 [per_investigator] clues:</b>
<blockquote><i>Having spent considerable time exploring the upper layer, you understand the ghouls' nature a bit more. They are more welcoming than their kin have been in the past, speaking to you in grunting, monosyllabic English. As you consider your options, you are approached by one of their kind who still wears human clothing. Unlike the rest, he is able to communicate with you perfectly. With an air of authority and wisdom about him, he demands to know why you have come to this place.</i></blockquote>
The investigators must spend 3 [per_investigator] clues, as a group.
Advance the current act.
Flip this card back over.",1,false,,,,,false,true,false,false,https://arkhamdb.com/card/06257b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/bundles/cards/06257b.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pnr,Point of No Return,story,Story,,,mythos,Mythos,258,false,false,06258b,Scouting the Vale,Scouting the Vale,"Look at the top 2 [per_investigator] cards of the encounter deck. You may discard up to half of those cards. Return the rest to the top of the encounter deck, in any order.
For the remainder of the game, ignore the text on Crag of the Ghouls.
Flip this card back over.","Look at the top 2 [per_investigator] cards of the encounter deck. You may discard up to half of those cards. Return the rest to the top of the encounter deck, in any order.
For the remainder of the game, ignore the text on Crag of the Ghouls.
Flip this card back over.",1,false,,,,,false,true,false,false,https://arkhamdb.com/card/06258b,,,,,,,,,,,,,,,,,,,,,,,,"Looking out over the barren vale, you get a sense for the threats that dwell below. Underneath the plateau upon which you stand, a forest of obscene, pale fungi extends for miles. Beyond that is a great heap of bones, like an ocean pouring forth in all directions. You swear you can see something crawling or worming its way along the surface of the bones, but perhaps it's just your imagination. In the distance, great sharp peaks of stone loom over the vale. Black, winged creatures fly around the summits, searching for prey. You see no sign of this ""ocean of pitch"" Pickman described, though you do notice a wide cavern opening along a wall of stone to the right of the vale below...",,,,,/bundles/cards/06258b.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pnr,Point of No Return,story,Story,,,mythos,Mythos,259,false,false,06259b,Something Below,Something Below,"If there is no Dhole Tunnel at this location, search the encounter deck and discard pile for a Dhole Tunnel and attach it to this location, if able. Shuffle the encounter deck.
If Slithering Dhole is in play, move it to this location and add 2 clues to it. Otherwise, search the encounter deck, discard pile, and victory display for Slithering Dhole, and spawn it at this location, exhausted and with 2 clues on it.
Flip this card back over.","If there is no Dhole Tunnel at this location, search the encounter deck and discard pile for a Dhole Tunnel and attach it to this location, if able. Shuffle the encounter deck.
If Slithering Dhole is in play, move it to this location and add 2 clues to it. Otherwise, search the encounter deck, discard pile, and victory display for Slithering Dhole, and spawn it at this location, exhausted and with 2 clues on it.
Flip this card back over.",1,false,,,,,false,true,false,false,https://arkhamdb.com/card/06259b,,,,,,,,,,,,,,,,,,,,,,,,"Traversing this canyon of cadavers and monstrous remains is laborious enough, but it is the churning and digging below the surface that causes you to hate this awful place. What sort of monstrosity could span the entirety of this ocean of bones? Your answer presents itself as you come across a great pit in the ravine. It is swallowing the bones and scraps of rotten meat like a whirlpool. When you reach the base of the tunnel and realize its true purpose, a shudder courses through you. It was made by an enormous creature: the thing that dwells below the sea of bones.",,,,,/bundles/cards/06259b.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pnr,Point of No Return,story,Story,,,mythos,Mythos,260,false,false,06260b,Inhabitants of the Vale,Inhabitants of the Vale,"Search the encounter deck and discard pile for a Hunting Nightgaunt and spawn it at Vale of Pnath, exhausted.
Each investigator at Peaks of Thok may draw 2 cards.
Choose any enemy in play and place 2 clues on it.
Flip this card back over.","Search the encounter deck and discard pile for a Hunting Nightgaunt and spawn it at Vale of Pnath, exhausted.
Each investigator at Peaks of Thok may draw 2 cards.
Choose any enemy in play and place 2 clues on it.
Flip this card back over.",1,false,,,,,false,true,false,false,https://arkhamdb.com/card/06260b,,,,,,,,,,,,,,,,,,,,,,,,"You climb to the top of the hazardous peaks to survey the lands below. From this vantage point, you are able to see the movements of the various creatures that live in the vale. Soaring all around the peaks are black, winged things that somehow scowl at you with empty, expressionless faces. Upon the cliff that hangs over the vale, ghoul eyes watch your progress with morbid curiosity. The mound of bones and detritus below the precipice is home to nothing but the churning and dredging of something massive under the surface. To your left, the misty vale extends for miles until it reaches an enormous stone wall. Opposite the wall, far in the distance, you barely make out the shape of a city in the darkness. Incomprehensible whispers and mocking laughter seep into your ears. You dare no further study.",,,,,/bundles/cards/06260b.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pnr,Point of No Return,story,Story,,,mythos,Mythos,261,false,false,06261b,The Way Out,The Way Out,"<b>If the investigators possess fewer than 3 [per_investigator] clues:</b>
<blockquote><i>Try as you might, you cannot find any way out of the dark, barren vale.</i></blockquote>
Flip this card back over. Come back when you have a greater understanding of this region. This card may be flipped over again when you are ready.<hr><b>If the investigators possess at least 3 [per_investigator] clues:</b>
<blockquote><i>You venture out into the dark vale and attempt to map out your surroundings. With the knowledge you have accumulated, you know that the source of the disturbances within the Underworld cannot be in this region. There must be another pathway - perhaps a cavern or tunnel - that leads from the vale to a place even deeper beneath the surface of the Dreamlands. As you approach the great stone wall at the far end of the vale, you pick up a foul scent, like sulfur and tar. You follow the stench until it leads you to a wide hole in the wall.</i></blockquote>
The investigators must spend 3 [per_investigator] clues, as a group.
Advance the current act.
Flip this card back over.","<b>If the investigators possess fewer than 3 [per_investigator] clues:</b>
<blockquote><i>Try as you might, you cannot find any way out of the dark, barren vale.</i></blockquote>
Flip this card back over. Come back when you have a greater understanding of this region. This card may be flipped over again when you are ready.<hr><b>If the investigators possess at least 3 [per_investigator] clues:</b>
<blockquote><i>You venture out into the dark vale and attempt to map out your surroundings. With the knowledge you have accumulated, you know that the source of the disturbances within the Underworld cannot be in this region. There must be another pathway - perhaps a cavern or tunnel - that leads from the vale to a place even deeper beneath the surface of the Dreamlands. As you approach the great stone wall at the far end of the vale, you pick up a foul scent, like sulfur and tar. You follow the stench until it leads you to a wide hole in the wall.</i></blockquote>
The investigators must spend 3 [per_investigator] clues, as a group.
Advance the current act.
Flip this card back over.",1,false,,,,,false,true,false,false,https://arkhamdb.com/card/06261b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/bundles/cards/06261b.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pnr,Point of No Return,story,Story,,,mythos,Mythos,262,false,false,06262b,Spider-Infested Waters,Spider-Infested Waters,"Shuffle the encounter discard pile into the encounter deck and discard cards from the top until a [[Spider]] enemy is discarded. Spawn that enemy here with 1 [per_investigator] clues on it (if it is swarming, place those clues on the host enemy).
Flip this card back over.","Shuffle the encounter discard pile into the encounter deck and discard cards from the top until a [[Spider]] enemy is discarded. Spawn that enemy here with 1 [per_investigator] clues on it (if it is swarming, place those clues on the host enemy).
Flip this card back over.",1,false,,,,,false,true,false,false,https://arkhamdb.com/card/06262b,,,,,,,,,,,,,,,,,,,,,,,,"From the depths of the pitch-black ocean, the creatures suddenly emerge. They are similar to spiders in shape, but that is where the similarities end. Their bodies appear to be made from the same tarry substance as the ocean itself, and their eyes glow crimson red in the dark fog over the sea. The spiders surround your vessel and attempt to pull it - and you - into the depths.",,,,,/bundles/cards/06262b.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pnr,Point of No Return,story,Story,,,mythos,Mythos,263,false,false,06263b,Still Surface,Still Surface,"Look at the other side of another copy of Sea of Pitch.
Flip this card back over.","Look at the other side of another copy of Sea of Pitch.
Flip this card back over.",1,false,,,,,false,true,false,false,https://arkhamdb.com/card/06263b,,,,,,,,,,,,,,,,,,,,,,,,"The ocean's waves are steady and slow, like rolling pits of sludge, but eventually you find a spot where the ocean is eerily still, and all is silent. You peer over the edge of your boat and gaze into the depths. Somewhere in the black vastness below is your destination...",,,,,/bundles/cards/06263b.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
